Date,Open,High,Low,Close,Vol.,Change %
06-Jul-18,0.75,0.75,0.7,0.7,1.11M,0.00%
09-Jul-18,0.7,0.75,0.65,0.7,284.60K,0.00%
10-Jul-18,0.75,0.75,0.75,0.75,786.00K,7.14%
11-Jul-18,0.75,0.8,0.75,0.75,226.60K,0.00%
12-Jul-18,0.8,0.8,0.75,0.75,756.50K,0.00%
13-Jul-18,0.8,0.8,0.75,0.75,554.00K,0.00%
16-Jul-18,0.8,0.8,0.7,0.7,547.40K,-6.67%
17-Jul-18,0.75,0.75,0.7,0.7,243.70K,0.00%
18-Jul-18,0.75,0.75,0.7,0.7,577.50K,0.00%
19-Jul-18,0.75,0.75,0.7,0.7,159.40K,0.00%
20-Jul-18,0.75,0.75,0.7,0.7,142.50K,0.00%
23-Jul-18,0.7,0.75,0.7,0.7,2.11M,0.00%
24-Jul-18,0.7,0.75,0.65,0.7,156.30K,0.00%
25-Jul-18,0.7,0.75,0.7,0.7,186.40K,0.00%
26-Jul-18,0.75,0.75,0.7,0.75,651.90K,7.14%
27-Jul-18,0.75,0.75,0.7,0.7,449.60K,-6.67%
30-Jul-18,0.75,0.75,0.7,0.7,209.80K,0.00%
31-Jul-18,0.75,0.75,0.7,0.7,108.80K,0.00%
01-Aug-18,0.7,0.75,0.7,0.75,841.20K,7.14%
02-Aug-18,0.7,0.75,0.7,0.7,346.10K,-6.67%
03-Aug-18,0.75,0.75,0.7,0.7,1.41M,0.00%
06-Aug-18,0.7,0.75,0.7,0.7,298.00K,0.00%
07-Aug-18,0.7,0.75,0.7,0.7,36.70K,0.00%
08-Aug-18,0.75,0.75,0.75,0.75,182.50K,7.14%
09-Aug-18,0.8,0.8,0.75,0.75,277.80K,0.00%
10-Aug-18,0.8,0.8,0.75,0.75,40.50K,0.00%
13-Aug-18,0.75,0.8,0.75,0.75,92.80K,0.00%
14-Aug-18,0.75,0.8,0.75,0.75,640.00K,0.00%
15-Aug-18,0.75,0.8,0.75,0.75,295.20K,0.00%
16-Aug-18,0.75,0.8,0.75,0.75,165.00K,0.00%
17-Aug-18,0.75,0.8,0.75,0.75,458.60K,0.00%
