Date,Open,High,Low,Close,Vol.,Change %
19-Mar-15,60,61.5,60,60.5,7.72M,0.83%
20-Mar-15,60.5,61,60.5,60.5,1.16M,0.00%
23-Mar-15,60,60.5,60,60,2.44M,-0.83%
24-Mar-15,60,61,59.5,60,2.35M,0.00%
25-Mar-15,60,61,60,60.5,1.04M,0.83%
26-Mar-15,60.5,61.5,60.5,60.5,2.47M,0.00%
27-Mar-15,61.5,61.5,60.5,60.5,7.70M,0.00%
30-Mar-15,61,61.5,60.5,61,1.48M,0.83%
31-Mar-15,61.5,61.5,60,60.5,933.10K,-0.82%
01-Apr-15,60.5,61.5,60,60.5,3.91M,0.00%
02-Apr-15,60.5,61.5,60.5,60.5,4.82M,0.00%
07-Apr-15,61,61.5,60.5,61,3.17M,0.83%
08-Apr-15,60.5,62,60.5,61.5,4.56M,0.82%
09-Apr-15,61.5,64,61.5,61.5,1.72M,0.00%
10-Apr-15,61.5,64,61,63,231.90K,2.44%
13-Apr-15,63.5,65,63,64,3.18M,1.59%
14-Apr-15,64.5,65.5,64,64.5,2.56M,0.78%
15-Apr-15,64.5,65.5,64.5,65,471.20K,0.78%
16-Apr-15,65,65.5,64.5,65,4.18M,0.00%
17-Apr-15,65,65,64,64,2.91M,-1.54%
20-Apr-15,64,65,64,64,2.07M,0.00%
21-Apr-15,64,65,64,64.5,3.56M,0.78%
22-Apr-15,64,65,64,64.5,1.20M,0.00%
23-Apr-15,64.5,65,63,64,2.59M,-0.78%
24-Apr-15,64,64,62,63,771.70K,-1.56%
27-Apr-15,63,63.5,61,63,933.60K,0.00%
28-Apr-15,63,63,62,62.5,411.90K,-0.79%
29-Apr-15,62,62.5,61.5,62,858.60K,-0.80%
30-Apr-15,62,63,62,62.5,3.22M,0.81%
04-May-15,64,64,62,62.5,3.12M,0.00%
05-May-15,62.5,63,61.5,62,3.01M,-0.80%
06-May-15,62,62,59.5,60.5,5.16M,-2.42%
07-May-15,62,62,58.5,59,5.57M,-2.48%
08-May-15,59,62,58.5,60.5,995.70K,2.54%
11-May-15,60.5,62,60,60,268.00K,-0.83%
12-May-15,60,60,57.5,58,12.78M,-3.33%
13-May-15,58,59,57,57.5,960.60K,-0.86%
14-May-15,57,58.5,57,58,9.64M,0.87%
15-May-15,58,59,58,58,4.62M,0.00%
18-May-15,58.5,59,57.5,58,479.20K,0.00%
19-May-15,58.5,62.5,58,59,1.61M,1.72%
20-May-15,60,61.5,60,61,4.25M,3.39%
21-May-15,60.5,61,60,60,1.57M,-1.64%
22-May-15,59,60,59,59.5,567.30K,-0.83%
25-May-15,59.5,60.5,59.5,60,2.68M,0.84%
26-May-15,60,61,59.5,60,5.35M,0.00%
27-May-15,59.5,60,57,59,803.20K,-1.67%
28-May-15,59,59,57,57,471.00K,-3.39%
29-May-15,57.5,57.5,55.5,56.5,9.57M,-0.88%
02-Jun-15,56.5,59,56,57.5,2.48M,1.77%
03-Jun-15,58,60,58,58.5,904.10K,1.74%
04-Jun-15,59,60,58.5,59.5,1.61M,1.71%
05-Jun-15,58.5,59.5,58.5,59,119.40K,-0.84%
08-Jun-15,59,59.5,58,58.5,691.30K,-0.85%
09-Jun-15,59,59.5,58,58.5,119.00K,0.00%
10-Jun-15,58.5,59.5,58,58.5,2.69M,0.00%
11-Jun-15,58,58.5,57,58,390.90K,-0.85%
12-Jun-15,58.5,59,57,58,85.60K,0.00%
15-Jun-15,58,58,57.5,57.5,189.30K,-0.86%
16-Jun-15,57.5,58,57,57,1.81M,-0.87%
17-Jun-15,58,58,56,56.5,304.80K,-0.88%
18-Jun-15,56.5,57.5,56.5,56.5,1.31M,0.00%
19-Jun-15,56.5,57.5,56.5,56.5,396.30K,0.00%
22-Jun-15,57,57,55.5,56,1.73M,-0.88%
23-Jun-15,56,56.5,55.5,56,165.30K,0.00%
24-Jun-15,56,57,55.5,56,28.17M,0.00%
25-Jun-15,56,56,55.5,55.5,3.04M,-0.89%
26-Jun-15,56,56,55.5,55.5,228.00K,0.00%
29-Jun-15,55.5,56.5,54.5,55.5,2.60M,0.00%
30-Jun-15,56,56,54,55,571.60K,-0.90%
01-Jul-15,54,55,54,54,3.87M,-1.82%
02-Jul-15,54,55,53.5,54,2.23M,0.00%
03-Jul-15,55,55.5,54.5,55,366.20K,1.85%
06-Jul-15,55,56,54.5,54.5,3.78M,-0.91%
07-Jul-15,55,57,55,56,2.22M,2.75%
08-Jul-15,56,56,55,55,642.10K,-1.79%
09-Jul-15,55,56,54.5,54.5,3.26M,-0.91%
10-Jul-15,55,55.5,54.5,55,1.22M,0.92%
13-Jul-15,55,56,54.5,55,2.43M,0.00%
14-Jul-15,55.5,56,54,54.5,306.60K,-0.91%
15-Jul-15,54.5,54.5,54,54,2.62M,-0.92%
16-Jul-15,54,55,54,54,4.32M,0.00%
