Date,Open,High,Low,Close,Vol.,Change %
23-Sep-16,43.75,43.75,42.75,43,373.10K,-0.58%
26-Sep-16,42.75,43,42,42.5,75.60K,-1.16%
27-Sep-16,43,43,40,42,15.70K,-1.18%
28-Sep-16,42.25,42.25,39,40.25,117.20K,-4.17%
29-Sep-16,40.5,42.5,40.25,40.25,196.90K,0.00%
30-Sep-16,40.5,40.5,39,39.5,168.10K,-1.86%
03-Oct-16,39.5,40.5,39,39.75,26.40K,0.63%
04-Oct-16,40.5,41.25,40.25,40.5,32.30K,1.89%
05-Oct-16,41.5,41.5,40.75,41,6.10K,1.23%
06-Oct-16,40.75,41,40,40.25,476.10K,-1.83%
07-Oct-16,40.5,41.25,39.75,40,50.80K,-0.62%
10-Oct-16,41.25,42.75,39.75,40.75,34.30K,1.88%
11-Oct-16,40,40.5,39,39.25,70.40K,-3.68%
12-Oct-16,40.75,41,39,39.25,112.90K,0.00%
13-Oct-16,40,40,38.25,38.5,69.20K,-1.91%
14-Oct-16,39,40,38.75,39.25,37.70K,1.95%
17-Oct-16,39.25,41.25,38.75,39,46.40K,-0.64%
18-Oct-16,38.75,40,38.75,39.75,59.80K,1.92%
19-Oct-16,40,42,39,40.5,60.00K,1.89%
21-Oct-16,39,40,39,39.25,31.10K,-3.09%
24-Oct-16,40,40.75,39,39.25,48.20K,0.00%
25-Oct-16,40,40,39.25,39.5,15.90K,0.64%
26-Oct-16,39.75,40,39.25,39.75,47.80K,0.63%
27-Oct-16,39.75,40,39.75,39.75,46.70K,0.00%
28-Oct-16,40,40,39.5,39.75,69.80K,0.00%
31-Oct-16,39.5,40,39.5,39.5,9.60K,-0.63%
01-Nov-16,40,41.5,39.75,40.5,2.73M,2.53%
02-Nov-16,39.75,41.75,39.75,40.75,101.80K,0.62%
03-Nov-16,41,41.5,40.75,41,51.30K,0.61%
04-Nov-16,41.5,41.5,40.75,41,1.15M,0.00%
07-Nov-16,41,41.5,41,41.25,408.10K,0.61%
08-Nov-16,41.25,41.5,41.25,41.25,538.30K,0.00%
09-Nov-16,41.25,41.5,40.5,41,84.00K,-0.61%
10-Nov-16,41,42,41,41.25,2.52M,0.61%
11-Nov-16,41.25,41.25,40.5,40.75,18.40K,-1.21%
14-Nov-16,41,41,40.25,40.75,345.00K,0.00%
15-Nov-16,40.75,42,40.75,41,628.40K,0.61%
16-Nov-16,41,41.25,41,41,33.40K,0.00%
17-Nov-16,41,43,41,41,710.20K,0.00%
18-Nov-16,41,41.5,40.5,40.75,23.80K,-0.61%
21-Nov-16,40.5,41,40,40.5,33.80K,-0.61%
22-Nov-16,40.5,40.75,39.75,40,96.00K,-1.23%
23-Nov-16,40,41,40,40.5,164.30K,1.25%
24-Nov-16,40.5,40.75,40,40,23.00K,-1.23%
25-Nov-16,40.25,40.5,39.5,40,58.90K,0.00%
28-Nov-16,40,41,39.5,40.75,1.10M,1.88%
29-Nov-16,40,40.5,39.5,39.75,88.30K,-2.45%
30-Nov-16,39.5,39.75,38,38.5,48.50K,-3.14%
01-Dec-16,40,40,38,39,589.70K,1.30%
02-Dec-16,39,40,38.5,38.75,550.50K,-0.64%
05-Dec-16,38.75,39.5,38.5,38.75,9.10K,0.00%
06-Dec-16,39.5,39.5,38.25,38.75,18.20K,0.00%
07-Dec-16,39.5,39.5,38.5,38.75,65.80K,0.00%
08-Dec-16,39,39,38.5,38.5,125.20K,-0.65%
09-Dec-16,38.75,39,38,38,98.50K,-1.30%
13-Dec-16,38.5,38.75,37,37.5,18.30K,-1.32%
14-Dec-16,36.5,38,36.5,36.75,19.90K,-2.00%
15-Dec-16,36.75,37,36.5,37,342.60K,0.68%
16-Dec-16,36.75,37,36.5,36.5,15.40K,-1.35%
19-Dec-16,36.5,36.75,36.25,36.5,15.00K,0.00%
20-Dec-16,36.5,37,36,36.75,229.20K,0.68%
21-Dec-16,36.5,37,36.5,36.75,72.60K,0.00%
22-Dec-16,37,37,36.5,36.75,96.70K,0.00%
23-Dec-16,37,40,37,39.25,1.00K,6.80%
28-Dec-16,39.25,40,38,39.75,13.90K,1.27%
29-Dec-16,39.25,40,37,39.5,14.90K,-0.63%
30-Dec-16,37.25,37.5,37,37,98.50K,-6.33%
03-Jan-17,36,38.5,35,37.75,44.70K,2.03%
04-Jan-17,39.25,39.75,38,38.75,12.20K,2.65%
05-Jan-17,38.5,39.5,38.5,38.75,44.70K,0.00%
06-Jan-17,39,39,38.5,38.75,22.10K,0.00%
09-Jan-17,39,39,37.5,38,26.00K,-1.94%
10-Jan-17,37.5,37.75,37.25,37.25,344.00K,-1.97%
11-Jan-17,37.75,37.75,36.75,37.25,15.60K,0.00%
12-Jan-17,37.25,37.25,35,35.75,30.50K,-4.03%
13-Jan-17,36,36,35.25,35.75,11.30K,0.00%
16-Jan-17,35.75,36,33,34,23.70K,-4.90%
17-Jan-17,35,35.25,34,34,430.00K,0.00%
18-Jan-17,34,34.5,33.5,33.75,233.70K,-0.74%
19-Jan-17,33.5,34,33.5,33.5,33.10K,-0.74%
20-Jan-17,33.5,34,33.5,33.5,24.20K,0.00%
23-Jan-17,34,34,33.5,33.5,14.80K,0.00%
24-Jan-17,33.5,34,33,33.25,37.90K,-0.75%
25-Jan-17,33.5,33.5,32,33,93.10K,-0.75%
26-Jan-17,33,33,32,32,32.40K,-3.03%
27-Jan-17,31,32,31,31.75,37.40K,-0.78%
30-Jan-17,32,33,31.25,31.75,9.20K,0.00%
31-Jan-17,33,33,31.5,32,49.90K,0.79%
01-Feb-17,31.75,31.75,31,31.5,126.40K,-1.56%
02-Feb-17,32,32,30.5,31,239.30K,-1.59%
03-Feb-17,31.75,33,31.75,31.75,161.20K,2.42%
06-Feb-17,33,33.5,32.75,32.75,34.30K,3.15%
07-Feb-17,35,35,33.75,34,58.00K,3.82%
08-Feb-17,34,35.75,34,34.75,1.07M,2.21%
09-Feb-17,35,36.75,35,36,31.50K,3.60%
10-Feb-17,36.5,37,36,36.5,48.30K,1.39%
13-Feb-17,35.75,37,35,35.75,280.60K,-2.05%
14-Feb-17,35.75,36,35,35.5,22.20K,-0.70%
15-Feb-17,35.5,36,34.5,35.75,219.50K,0.70%
16-Feb-17,35.75,35.75,34.75,35.5,15.70K,-0.70%
17-Feb-17,34.75,35,34.5,34.5,8.90K,-2.82%
20-Feb-17,34.75,34.75,34,34.25,16.30K,-0.72%
21-Feb-17,34.5,34.5,34,34.25,123.40K,0.00%
22-Feb-17,34.25,35,33.75,34.75,205.50K,1.46%
23-Feb-17,35.25,36.5,35.25,35.5,12.20K,2.16%
24-Feb-17,35.5,36.75,35,35.25,51.10K,-0.70%
27-Feb-17,36,36,35.25,35.25,4.50K,0.00%
28-Feb-17,34.5,36,34.5,35,75.20K,-0.71%
01-Mar-17,34.5,35.75,34.5,34.5,13.60K,-1.43%
02-Mar-17,36,36,34.5,35.5,19.10K,2.90%
03-Mar-17,36,37,34.5,36.75,552.60K,3.52%
06-Mar-17,36,36,35,35.75,234.10K,-2.72%
07-Mar-17,35.5,35.5,34.75,35,49.50K,-2.10%
08-Mar-17,34.75,35.75,34.5,34.75,10.50K,-0.71%
09-Mar-17,34.5,35.25,34,34.25,18.60K,-1.44%
10-Mar-17,34.75,35,34,34.5,77.40K,0.73%
13-Mar-17,35.25,35.5,35,35.25,77.30K,2.17%
14-Mar-17,35,35,33.5,34,230.70K,-3.55%
15-Mar-17,35,35.5,33,34,740.20K,0.00%
16-Mar-17,35.5,35.75,35,35,12.10K,2.94%
17-Mar-17,35,35,34,34.25,14.00K,-2.14%
20-Mar-17,34.5,35,34.25,34.5,19.40K,0.73%
21-Mar-17,34.5,35,34,34,40.10K,-1.45%
22-Mar-17,34.25,35,34,34.25,365.40K,0.74%
23-Mar-17,34.25,34.25,33.5,33.5,16.50K,-2.19%
24-Mar-17,34.25,35,33.25,33.75,15.50K,0.75%
27-Mar-17,34,35,34,34,155.70K,0.74%
28-Mar-17,34,35,34,34,50.10K,0.00%
29-Mar-17,33.75,36,33.75,35,19.70K,2.94%
30-Mar-17,35,35,34,34.75,44.10K,-0.71%
31-Mar-17,34.75,35.25,34,34.5,139.80K,-0.72%
03-Apr-17,34.75,35,34.75,34.75,3.00K,0.72%
04-Apr-17,34.75,35,33.25,34.25,38.50K,-1.44%
05-Apr-17,34.25,34.5,33.25,34,15.60K,-0.73%
06-Apr-17,34,34.5,33.75,34,16.70K,0.00%
07-Apr-17,34,34.5,34,34,1.30M,0.00%
10-Apr-17,35,35,34,34.5,29.90K,1.47%
11-Apr-17,35,35,33.25,33.75,38.20K,-2.17%
12-Apr-17,34.75,34.75,34,34,70.30K,0.74%
13-Apr-17,34,34.5,33.5,34,73.90K,0.00%
18-Apr-17,33.75,34.5,33.75,34,37.60K,0.00%
19-Apr-17,34.5,35,34.25,34.75,327.90K,2.21%
20-Apr-17,34,36,34,35,413.80K,0.72%
21-Apr-17,35,37.5,35,35.5,22.30K,1.43%
24-Apr-17,35.75,35.75,35,35.25,26.10K,-0.70%
25-Apr-17,35,35.75,35,35.25,219.60K,0.00%
26-Apr-17,35,35.75,35,35.25,35.60K,0.00%
27-Apr-17,35.25,36,35,35.75,151.60K,1.42%
28-Apr-17,35.5,36,35,35.5,39.20K,-0.70%
02-May-17,36,36,35.25,35.75,175.60K,0.70%
03-May-17,36,36,35.5,35.5,68.80K,-0.70%
04-May-17,35.75,36.5,35.5,35.75,322.70K,0.70%
05-May-17,36,36.5,36,36.25,26.10K,1.40%
08-May-17,37,38.5,37,37.75,39.70K,4.14%
09-May-17,38.5,39,37.25,38.25,99.40K,1.32%
10-May-17,38.25,39.5,38.25,39,122.60K,1.96%
11-May-17,38.75,41.75,38.75,40.25,402.10K,3.21%
12-May-17,41,44.25,41,43.75,334.40K,8.70%
15-May-17,43.75,44,40,41.75,40.50K,-4.57%
16-May-17,43,43,40,40.75,150.90K,-2.40%
17-May-17,40,40,39,39.75,441.70K,-2.45%
18-May-17,39.75,39.75,37,37.5,161.40K,-5.66%
19-May-17,38,40,38,39.75,374.60K,6.00%
22-May-17,40,40,39.75,39.75,18.00K,0.00%
23-May-17,40,40,39.5,39.75,36.10K,0.00%
24-May-17,39.75,40,39.75,39.75,713.20K,0.00%
25-May-17,40,40,39.75,39.75,909.00K,0.00%
26-May-17,40,40,39.75,39.75,543.40K,0.00%
29-May-17,39.75,40,39,39.75,116.50K,0.00%
30-May-17,39.25,39.75,39,39.25,35.00K,-1.26%
31-May-17,39,40,39,39.5,66.10K,0.64%
02-Jun-17,39.25,39.75,39,39.5,349.40K,0.00%
